date,car_type,geo,total_trips
2017-01-24,Yellow taxis,manhattan,296493.0
2017-01-24,Yellow taxis,manhattan_hub,203030.0
2017-01-24,Yellow taxis,outer_boroughs_ex_airports,5931.0
2017-01-24,Yellow taxis,total,320952.0
2017-01-25,Gett,airports,0.0
2017-01-25,Gett,manhattan,0.0
2017-01-25,Gett,manhattan_hub,0.0
2017-01-25,Gett,outer_boroughs_ex_airports,0.0
2017-01-25,Gett,total,7597.0
2017-01-25,Green taxis,airports,7.0
2017-01-25,Green taxis,manhattan,11373.0
2017-01-25,Green taxis,manhattan_hub,23.0
2017-01-25,Green taxis,outer_boroughs_ex_airports,20863.0
2017-01-25,Green taxis,total,32308.0
2017-01-25,Juno,airports,0.0
2017-01-25,Juno,manhattan,0.0
2017-01-25,Juno,manhattan_hub,0.0
2017-01-25,Juno,outer_boroughs_ex_airports,0.0
2017-01-25,Juno,total,21092.0
2017-01-25,Lyft,airports,1152.0
2017-01-25,Lyft,manhattan,16907.0
2017-01-25,Lyft,manhattan_hub,11768.0
2017-01-25,Lyft,outer_boroughs_ex_airports,23652.0
2017-01-25,Lyft,total,41731.0
2017-01-25,Non-app FHVs,airports,84.0
2017-01-25,Non-app FHVs,manhattan,314.0
2017-01-25,Non-app FHVs,manhattan_hub,189.0
2017-01-25,Non-app FHVs,outer_boroughs_ex_airports,5217.0
2017-01-25,Non-app FHVs,total,97853.0
2017-01-25,Uber,airports,8966.0
2017-01-25,Uber,manhattan,138131.0
2017-01-25,Uber,manhattan_hub,104765.0
2017-01-25,Uber,outer_boroughs_ex_airports,88209.0
2017-01-25,Uber,total,235730.0
2017-01-25,Via,airports,63.0
2017-01-25,Via,manhattan,27594.0
2017-01-25,Via,manhattan_hub,14965.0
2017-01-25,Via,outer_boroughs_ex_airports,111.0
2017-01-25,Via,total,27780.0
2017-01-25,Yellow taxis,airports,13662.0
2017-01-25,Yellow taxis,manhattan,300102.0
2017-01-25,Yellow taxis,manhattan_hub,207154.0
2017-01-25,Yellow taxis,outer_boroughs_ex_airports,6525.0
2017-01-25,Yellow taxis,total,325233.0
2017-01-26,Gett,airports,0.0
2017-01-26,Gett,manhattan,0.0
2017-01-26,Gett,manhattan_hub,0.0
2017-01-26,Gett,outer_boroughs_ex_airports,0.0
2017-01-26,Gett,total,8655.0
2017-01-26,Green taxis,airports,6.0
2017-01-26,Green taxis,manhattan,12333.0
2017-01-26,Green taxis,manhattan_hub,32.0
2017-01-26,Green taxis,outer_boroughs_ex_airports,22845.0
2017-01-26,Green taxis,total,35264.0
2017-01-26,Juno,airports,0.0
2017-01-26,Juno,manhattan,0.0
2017-01-26,Juno,manhattan_hub,0.0
2017-01-26,Juno,outer_boroughs_ex_airports,0.0
2017-01-26,Juno,total,22754.0
2017-01-26,Lyft,airports,1249.0
2017-01-26,Lyft,manhattan,16990.0
2017-01-26,Lyft,manhattan_hub,12327.0
2017-01-26,Lyft,outer_boroughs_ex_airports,19742.0
2017-01-26,Lyft,total,37991.0
2017-01-26,Non-app FHVs,airports,85.0
2017-01-26,Non-app FHVs,manhattan,319.0
2017-01-26,Non-app FHVs,manhattan_hub,189.0
2017-01-26,Non-app FHVs,outer_boroughs_ex_airports,5398.0
2017-01-26,Non-app FHVs,total,101288.0
2017-01-26,Uber,airports,10442.0
2017-01-26,Uber,manhattan,152780.0
2017-01-26,Uber,manhattan_hub,117043.0
2017-01-26,Uber,outer_boroughs_ex_airports,95061.0
2017-01-26,Uber,total,258784.0
2017-01-26,Via,airports,81.0
2017-01-26,Via,manhattan,28280.0
2017-01-26,Via,manhattan_hub,15543.0
2017-01-26,Via,outer_boroughs_ex_airports,116.0
2017-01-26,Via,total,28489.0
2017-01-26,Yellow taxis,airports,14175.0
2017-01-26,Yellow taxis,manhattan,316571.0
2017-01-26,Yellow taxis,manhattan_hub,221385.0
2017-01-26,Yellow taxis,outer_boroughs_ex_airports,7022.0
2017-01-26,Yellow taxis,total,342795.0
2017-01-27,Gett,airports,0.0
2017-01-27,Gett,manhattan,0.0
2017-01-27,Gett,manhattan_hub,0.0
2017-01-27,Gett,outer_boroughs_ex_airports,0.0
2017-01-27,Gett,total,10900.0
2017-01-27,Green taxis,airports,13.0
2017-01-27,Green taxis,manhattan,13523.0
2017-01-27,Green taxis,manhattan_hub,41.0
2017-01-27,Green taxis,outer_boroughs_ex_airports,28076.0
2017-01-27,Green taxis,total,41700.0
2017-01-27,Juno,airports,0.0
2017-01-27,Juno,manhattan,0.0
2017-01-27,Juno,manhattan_hub,0.0
2017-01-27,Juno,outer_boroughs_ex_airports,0.0
2017-01-27,Juno,total,25731.0
2017-01-27,Lyft,airports,1310.0
2017-01-27,Lyft,manhattan,19206.0
2017-01-27,Lyft,manhattan_hub,13716.0
2017-01-27,Lyft,outer_boroughs_ex_airports,24599.0
2017-01-27,Lyft,total,45122.0
2017-01-27,Non-app FHVs,airports,88.0
2017-01-27,Non-app FHVs,manhattan,248.0
2017-01-27,Non-app FHVs,manhattan_hub,155.0
2017-01-27,Non-app FHVs,outer_boroughs_ex_airports,6111.0
2017-01-27,Non-app FHVs,total,104861.0
2017-01-27,Uber,airports,10092.0
2017-01-27,Uber,manhattan,164692.0
2017-01-27,Uber,manhattan_hub,125005.0
2017-01-27,Uber,outer_boroughs_ex_airports,114305.0
2017-01-27,Uber,total,289713.0
2017-01-27,Via,airports,68.0
2017-01-27,Via,manhattan,27650.0
2017-01-27,Via,manhattan_hub,15196.0
2017-01-27,Via,outer_boroughs_ex_airports,132.0
2017-01-27,Via,total,27866.0
2017-01-27,Yellow taxis,airports,13878.0
2017-01-27,Yellow taxis,manhattan,335350.0
2017-01-27,Yellow taxis,manhattan_hub,234110.0
2017-01-27,Yellow taxis,outer_boroughs_ex_airports,8294.0
2017-01-27,Yellow taxis,total,363905.0
2017-01-28,Gett,airports,0.0
2017-01-28,Gett,manhattan,0.0
2017-01-28,Gett,manhattan_hub,0.0
2017-01-28,Gett,outer_boroughs_ex_airports,0.0
2017-01-28,Gett,total,12534.0
2017-01-28,Green taxis,airports,8.0
2017-01-28,Green taxis,manhattan,11714.0
2017-01-28,Green taxis,manhattan_hub,13.0
2017-01-28,Green taxis,outer_boroughs_ex_airports,32320.0
2017-01-28,Green taxis,total,44121.0
2017-01-28,Juno,airports,0.0
2017-01-28,Juno,manhattan,0.0
2017-01-28,Juno,manhattan_hub,0.0
2017-01-28,Juno,outer_boroughs_ex_airports,0.0
2017-01-28,Juno,total,29022.0
2017-01-28,Lyft,airports,962.0
2017-01-28,Lyft,manhattan,23036.0
2017-01-28,Lyft,manhattan_hub,16918.0
2017-01-28,Lyft,outer_boroughs_ex_airports,30315.0
2017-01-28,Lyft,total,54328.0
2017-01-28,Non-app FHVs,airports,50.0
2017-01-28,Non-app FHVs,manhattan,103.0
2017-01-28,Non-app FHVs,manhattan_hub,64.0
2017-01-28,Non-app FHVs,outer_boroughs_ex_airports,6100.0
2017-01-28,Non-app FHVs,total,89650.0
2017-01-28,Uber,airports,5415.0
2017-01-28,Uber,manhattan,184517.0
2017-01-28,Uber,manhattan_hub,139953.0
2017-01-28,Uber,outer_boroughs_ex_airports,141112.0
2017-01-28,Uber,total,331731.0
2017-01-28,Via,airports,56.0
2017-01-28,Via,manhattan,18307.0
2017-01-28,Via,manhattan_hub,10157.0
2017-01-28,Via,outer_boroughs_ex_airports,186.0
2017-01-28,Via,total,18561.0
2017-01-28,Yellow taxis,airports,8535.0
2017-01-28,Yellow taxis,manhattan,341797.0
2017-01-28,Yellow taxis,manhattan_hub,245650.0
2017-01-28,Yellow taxis,outer_boroughs_ex_airports,10835.0
2017-01-28,Yellow taxis,total,368391.0
2017-01-29,Gett,airports,0.0
2017-01-29,Gett,manhattan,0.0
2017-01-29,Gett,manhattan_hub,0.0
2017-01-29,Gett,outer_boroughs_ex_airports,0.0
2017-01-29,Gett,total,10464.0
2017-01-29,Green taxis,airports,9.0
2017-01-29,Green taxis,manhattan,9090.0
2017-01-29,Green taxis,manhattan_hub,24.0
2017-01-29,Green taxis,outer_boroughs_ex_airports,26234.0
2017-01-29,Green taxis,total,35378.0
2017-01-29,Juno,airports,0.0
2017-01-29,Juno,manhattan,0.0
2017-01-29,Juno,manhattan_hub,0.0
2017-01-29,Juno,outer_boroughs_ex_airports,0.0
2017-01-29,Juno,total,24934.0
2017-01-29,Lyft,airports,2073.0
2017-01-29,Lyft,manhattan,21866.0
2017-01-29,Lyft,manhattan_hub,15687.0
2017-01-29,Lyft,outer_boroughs_ex_airports,30340.0
2017-01-29,Lyft,total,54293.0
2017-01-29,Non-app FHVs,airports,56.0
2017-01-29,Non-app FHVs,manhattan,68.0
2017-01-29,Non-app FHVs,manhattan_hub,45.0
2017-01-29,Non-app FHVs,outer_boroughs_ex_airports,5189.0
2017-01-29,Non-app FHVs,total,83089.0
2017-01-29,Uber,airports,8623.0
2017-01-29,Uber,manhattan,139589.0
2017-01-29,Uber,manhattan_hub,105016.0
2017-01-29,Uber,outer_boroughs_ex_airports,112021.0
2017-01-29,Uber,total,260742.0
2017-01-29,Via,airports,133.0
2017-01-29,Via,manhattan,14744.0
2017-01-29,Via,manhattan_hub,8186.0
2017-01-29,Via,outer_boroughs_ex_airports,182.0
2017-01-29,Via,total,15088.0
2017-01-29,Yellow taxis,airports,13503.0
2017-01-29,Yellow taxis,manhattan,276431.0
2017-01-29,Yellow taxis,manhattan_hub,199428.0
2017-01-29,Yellow taxis,outer_boroughs_ex_airports,9833.0
2017-01-29,Yellow taxis,total,305725.0
2017-01-30,Gett,airports,0.0
2017-01-30,Gett,manhattan,0.0
2017-01-30,Gett,manhattan_hub,0.0
2017-01-30,Gett,outer_boroughs_ex_airports,0.0
2017-01-30,Gett,total,7632.0
2017-01-30,Green taxis,airports,11.0
2017-01-30,Green taxis,manhattan,10939.0
2017-01-30,Green taxis,manhattan_hub,21.0
2017-01-30,Green taxis,outer_boroughs_ex_airports,19313.0
2017-01-30,Green taxis,total,30332.0
2017-01-30,Juno,airports,0.0
2017-01-30,Juno,manhattan,0.0
2017-01-30,Juno,manhattan_hub,0.0
2017-01-30,Juno,outer_boroughs_ex_airports,0.0
2017-01-30,Juno,total,22448.0
2017-01-30,Lyft,airports,2408.0
2017-01-30,Lyft,manhattan,21442.0
2017-01-30,Lyft,manhattan_hub,15198.0
2017-01-30,Lyft,outer_boroughs_ex_airports,26377.0
2017-01-30,Lyft,total,50243.0
2017-01-30,Non-app FHVs,airports,70.0
2017-01-30,Non-app FHVs,manhattan,287.0
2017-01-30,Non-app FHVs,manhattan_hub,181.0
2017-01-30,Non-app FHVs,outer_boroughs_ex_airports,5319.0
2017-01-30,Non-app FHVs,total,97377.0
2017-01-30,Uber,airports,10063.0
2017-01-30,Uber,manhattan,107897.0
2017-01-30,Uber,manhattan_hub,79207.0
2017-01-30,Uber,outer_boroughs_ex_airports,73593.0
2017-01-30,Uber,total,192013.0
2017-01-30,Via,airports,153.0
2017-01-30,Via,manhattan,27432.0
2017-01-30,Via,manhattan_hub,14889.0
2017-01-30,Via,outer_boroughs_ex_airports,212.0
2017-01-30,Via,total,27824.0
2017-01-30,Yellow taxis,airports,16246.0
2017-01-30,Yellow taxis,manhattan,261100.0
2017-01-30,Yellow taxis,manhattan_hub,177029.0
2017-01-30,Yellow taxis,outer_boroughs_ex_airports,6096.0
2017-01-30,Yellow taxis,total,289093.0
2017-01-31,Gett,airports,0.0
2017-01-31,Gett,manhattan,0.0
2017-01-31,Gett,manhattan_hub,0.0
2017-01-31,Gett,outer_boroughs_ex_airports,0.0
2017-01-31,Gett,total,9034.0
2017-01-31,Green taxis,airports,7.0
2017-01-31,Green taxis,manhattan,11570.0
2017-01-31,Green taxis,manhattan_hub,34.0
2017-01-31,Green taxis,outer_boroughs_ex_airports,19937.0
2017-01-31,Green taxis,total,31586.0
2017-01-31,Juno,airports,0.0
2017-01-31,Juno,manhattan,0.0
2017-01-31,Juno,manhattan_hub,0.0
2017-01-31,Juno,outer_boroughs_ex_airports,0.0
2017-01-31,Juno,total,25465.0
2017-01-31,Lyft,airports,1745.0
2017-01-31,Lyft,manhattan,25558.0
2017-01-31,Lyft,manhattan_hub,18340.0
2017-01-31,Lyft,outer_boroughs_ex_airports,29163.0
2017-01-31,Lyft,total,56472.0
2017-01-31,Non-app FHVs,airports,48.0
2017-01-31,Non-app FHVs,manhattan,301.0
2017-01-31,Non-app FHVs,manhattan_hub,173.0
2017-01-31,Non-app FHVs,outer_boroughs_ex_airports,4733.0
2017-01-31,Non-app FHVs,total,96184.0
2017-01-31,Uber,airports,7257.0
2017-01-31,Uber,manhattan,122027.0
2017-01-31,Uber,manhattan_hub,90948.0
2017-01-31,Uber,outer_boroughs_ex_airports,76497.0
2017-01-31,Uber,total,206213.0
2017-01-31,Via,airports,74.0
2017-01-31,Via,manhattan,29417.0
2017-01-31,Via,manhattan_hub,15957.0
2017-01-31,Via,outer_boroughs_ex_airports,251.0
2017-01-31,Via,total,29758.0
2017-01-31,Yellow taxis,airports,12835.0
2017-01-31,Yellow taxis,manhattan,288523.0
2017-01-31,Yellow taxis,manhattan_hub,199808.0
2017-01-31,Yellow taxis,outer_boroughs_ex_airports,5973.0
2017-01-31,Yellow taxis,total,313377.0
2017-02-01,Gett,airports,0.0
2017-02-01,Gett,manhattan,0.0
2017-02-01,Gett,manhattan_hub,0.0
2017-02-01,Gett,outer_boroughs_ex_airports,0.0
2017-02-01,Gett,total,6359.0
2017-02-01,Green taxis,airports,18.0
2017-02-01,Green taxis,manhattan,7319.0
2017-02-01,Green taxis,manhattan_hub,3.0
2017-02-01,Green taxis,outer_boroughs_ex_airports,17139.0
2017-02-01,Green taxis,total,24526.0
2017-02-01,Juno,airports,0.0
2017-02-01,Juno,manhattan,0.0
2017-02-01,Juno,manhattan_hub,0.0
2017-02-01,Juno,outer_boroughs_ex_airports,0.0
2017-02-01,Juno,total,15128.0
2017-02-01,Lyft,airports,2029.0
2017-02-01,Lyft,manhattan,13499.0
2017-02-01,Lyft,manhattan_hub,9461.0
2017-02-01,Lyft,outer_boroughs_ex_airports,17011.0
2017-02-01,Lyft,total,32550.0
2017-02-01,Non-app FHVs,airports,100.0
2017-02-01,Non-app FHVs,manhattan,105.0
2017-02-01,Non-app FHVs,manhattan_hub,72.0
2017-02-01,Non-app FHVs,outer_boroughs_ex_airports,4441.0
2017-02-01,Non-app FHVs,total,73790.0
2017-02-01,Uber,airports,13541.0
2017-02-01,Uber,manhattan,92594.0
2017-02-01,Uber,manhattan_hub,66258.0
2017-02-01,Uber,outer_boroughs_ex_airports,79023.0
2017-02-01,Uber,total,185555.0
2017-02-01,Via,airports,249.0
2017-02-01,Via,manhattan,11152.0
2017-02-01,Via,manhattan_hub,5758.0
2017-02-01,Via,outer_boroughs_ex_airports,73.0
2017-02-01,Via,total,11566.0
2017-02-01,Yellow taxis,airports,18128.0
2017-02-01,Yellow taxis,manhattan,197544.0
2017-02-01,Yellow taxis,manhattan_hub,132985.0
2017-02-01,Yellow taxis,outer_boroughs_ex_airports,5442.0
2017-02-01,Yellow taxis,total,224893.0
2017-02-02,Gett,airports,0.0
2017-02-02,Gett,manhattan,0.0
2017-02-02,Gett,manhattan_hub,0.0
2017-02-02,Gett,outer_boroughs_ex_airports,0.0
2017-02-02,Gett,total,9687.0
2017-02-02,Green taxis,airports,7.0
2017-02-02,Green taxis,manhattan,12954.0
2017-02-02,Green taxis,manhattan_hub,38.0
2017-02-02,Green taxis,outer_boroughs_ex_airports,23824.0
2017-02-02,Green taxis,total,36840.0
2017-02-02,Juno,airports,0.0
2017-02-02,Juno,manhattan,0.0
2017-02-02,Juno,manhattan_hub,0.0
2017-02-02,Juno,outer_boroughs_ex_airports,0.0
2017-02-02,Juno,total,27442.0
2017-02-02,Lyft,airports,1742.0
2017-02-02,Lyft,manhattan,25823.0
2017-02-02,Lyft,manhattan_hub,19184.0
2017-02-02,Lyft,outer_boroughs_ex_airports,28609.0
2017-02-02,Lyft,total,56188.0
2017-02-02,Non-app FHVs,airports,88.0
2017-02-02,Non-app FHVs,manhattan,387.0
2017-02-02,Non-app FHVs,manhattan_hub,230.0
2017-02-02,Non-app FHVs,outer_boroughs_ex_airports,5643.0
2017-02-02,Non-app FHVs,total,103744.0
2017-02-02,Uber,airports,8740.0
2017-02-02,Uber,manhattan,136633.0
2017-02-02,Uber,manhattan_hub,104236.0
2017-02-02,Uber,outer_boroughs_ex_airports,83041.0
2017-02-02,Uber,total,228837.0
2017-02-02,Via,airports,84.0
2017-02-02,Via,manhattan,29710.0
2017-02-02,Via,manhattan_hub,16229.0
2017-02-02,Via,outer_boroughs_ex_airports,271.0
2017-02-02,Via,total,30079.0
2017-02-02,Yellow taxis,airports,13148.0
2017-02-02,Yellow taxis,manhattan,326194.0
2017-02-02,Yellow taxis,manhattan_hub,229169.0
2017-02-02,Yellow taxis,outer_boroughs_ex_airports,7501.0
2017-02-02,Yellow taxis,total,353151.0
2017-02-03,Gett,airports,0.0
2017-02-03,Gett,manhattan,0.0
2017-02-03,Gett,manhattan_hub,0.0
2017-02-03,Gett,outer_boroughs_ex_airports,0.0
2017-02-03,Gett,total,10710.0
2017-02-03,Green taxis,airports,16.0
2017-02-03,Green taxis,manhattan,13702.0
2017-02-03,Green taxis,manhattan_hub,20.0
2017-02-03,Green taxis,outer_boroughs_ex_airports,25394.0
2017-02-03,Green taxis,total,39193.0
2017-02-03,Juno,airports,0.0
2017-02-03,Juno,manhattan,0.0
2017-02-03,Juno,manhattan_hub,0.0
2017-02-03,Juno,outer_boroughs_ex_airports,0.0
2017-02-03,Juno,total,25943.0
2017-02-03,Lyft,airports,2100.0
2017-02-03,Lyft,manhattan,24487.0
2017-02-03,Lyft,manhattan_hub,17702.0
2017-02-03,Lyft,outer_boroughs_ex_airports,31412.0
2017-02-03,Lyft,total,58013.0
2017-02-03,Non-app FHVs,airports,79.0
2017-02-03,Non-app FHVs,manhattan,482.0
2017-02-03,Non-app FHVs,manhattan_hub,295.0
2017-02-03,Non-app FHVs,outer_boroughs_ex_airports,7597.0
2017-02-03,Non-app FHVs,total,113698.0
2017-02-03,Uber,airports,10546.0
2017-02-03,Uber,manhattan,159522.0
2017-02-03,Uber,manhattan_hub,120507.0
2017-02-03,Uber,outer_boroughs_ex_airports,104939.0
2017-02-03,Uber,total,275612.0
2017-02-03,Via,airports,79.0
2017-02-03,Via,manhattan,27759.0
2017-02-03,Via,manhattan_hub,15120.0
2017-02-03,Via,outer_boroughs_ex_airports,308.0
2017-02-03,Via,total,28170.0
2017-02-03,Yellow taxis,airports,15857.0
2017-02-03,Yellow taxis,manhattan,342036.0
2017-02-03,Yellow taxis,manhattan_hub,236840.0
2017-02-03,Yellow taxis,outer_boroughs_ex_airports,8733.0
2017-02-03,Yellow taxis,total,372857.0
2017-02-04,Gett,airports,0.0
2017-02-04,Gett,manhattan,0.0
2017-02-04,Gett,manhattan_hub,0.0
2017-02-04,Gett,outer_boroughs_ex_airports,0.0
2017-02-04,Gett,total,12577.0
2017-02-04,Green taxis,airports,17.0
2017-02-04,Green taxis,manhattan,9622.0
2017-02-04,Green taxis,manhattan_hub,17.0
2017-02-04,Green taxis,outer_boroughs_ex_airports,27980.0
2017-02-04,Green taxis,total,37667.0
2017-02-04,Juno,airports,0.0
2017-02-04,Juno,manhattan,0.0
2017-02-04,Juno,manhattan_hub,0.0
2017-02-04,Juno,outer_boroughs_ex_airports,0.0
2017-02-04,Juno,total,27027.0
2017-02-04,Lyft,airports,2399.0
2017-02-04,Lyft,manhattan,22853.0
2017-02-04,Lyft,manhattan_hub,16349.0
2017-02-04,Lyft,outer_boroughs_ex_airports,38173.0
2017-02-04,Lyft,total,63441.0
2017-02-04,Non-app FHVs,airports,76.0
2017-02-04,Non-app FHVs,manhattan,100.0
2017-02-04,Non-app FHVs,manhattan_hub,65.0
2017-02-04,Non-app FHVs,outer_boroughs_ex_airports,5998.0
2017-02-04,Non-app FHVs,total,92506.0
2017-02-04,Uber,airports,6852.0
2017-02-04,Uber,manhattan,73545.0
2017-02-04,Uber,manhattan_hub,54147.0
2017-02-04,Uber,outer_boroughs_ex_airports,72987.0
2017-02-04,Uber,total,153824.0
2017-02-04,Via,airports,193.0
2017-02-04,Via,manhattan,14224.0
2017-02-04,Via,manhattan_hub,8321.0
2017-02-04,Via,outer_boroughs_ex_airports,878.0
2017-02-04,Via,total,15337.0
2017-02-04,Yellow taxis,airports,17300.0
2017-02-04,Yellow taxis,manhattan,279485.0
2017-02-04,Yellow taxis,manhattan_hub,203431.0
2017-02-04,Yellow taxis,outer_boroughs_ex_airports,10986.0
2017-02-04,Yellow taxis,total,312901.0
2017-02-05,Gett,airports,0.0
2017-02-05,Gett,manhattan,0.0
2017-02-05,Gett,manhattan_hub,0.0
2017-02-05,Gett,outer_boroughs_ex_airports,0.0
2017-02-05,Gett,total,95.0
2017-02-05,Green taxis,airports,14.0
2017-02-05,Green taxis,manhattan,10804.0
2017-02-05,Green taxis,manhattan_hub,0.0
2017-02-05,Green taxis,outer_boroughs_ex_airports,19878.0
2017-02-05,Green taxis,total,30754.0
2017-02-05,Juno,airports,0.0
2017-02-05,Juno,manhattan,0.0
2017-02-05,Juno,manhattan_hub,0.0
2017-02-05,Juno,outer_boroughs_ex_airports,0.0
2017-02-05,Juno,total,21446.0
2017-02-05,Lyft,airports,2353.0
2017-02-05,Lyft,manhattan,20621.0
2017-02-05,Lyft,manhattan_hub,14363.0
2017-02-05,Lyft,outer_boroughs_ex_airports,28374.0
2017-02-05,Lyft,total,51367.0
2017-02-05,Non-app FHVs,airports,172.0
2017-02-05,Non-app FHVs,manhattan,388.0
2017-02-05,Non-app FHVs,manhattan_hub,215.0
2017-02-05,Non-app FHVs,outer_boroughs_ex_airports,5226.0
2017-02-05,Non-app FHVs,total,99217.0
2017-02-05,Uber,airports,10130.0
2017-02-05,Uber,manhattan,131388.0
2017-02-05,Uber,manhattan_hub,96068.0
2017-02-05,Uber,outer_boroughs_ex_airports,106683.0
2017-02-05,Uber,total,248254.0
2017-02-05,Via,airports,89.0
2017-02-05,Via,manhattan,28555.0
2017-02-05,Via,manhattan_hub,15799.0
2017-02-05,Via,outer_boroughs_ex_airports,882.0
2017-02-05,Via,total,29552.0
2017-02-05,Yellow taxis,airports,18659.0
2017-02-05,Yellow taxis,manhattan,302360.0
2017-02-05,Yellow taxis,manhattan_hub,206113.0
2017-02-05,Yellow taxis,outer_boroughs_ex_airports,7042.0
2017-02-05,Yellow taxis,total,332566.0
2017-02-06,Gett,airports,0.0
2017-02-06,Gett,manhattan,0.0
2017-02-06,Gett,manhattan_hub,0.0
2017-02-06,Gett,outer_boroughs_ex_airports,0.0
2017-02-06,Gett,total,12010.0
2017-02-06,Green taxis,airports,14.0
2017-02-06,Green taxis,manhattan,12748.0
2017-02-06,Green taxis,manhattan_hub,0.0
2017-02-06,Green taxis,outer_boroughs_ex_airports,24691.0
2017-02-06,Green taxis,total,37528.0
2017-02-06,Juno,airports,0.0
2017-02-06,Juno,manhattan,0.0
2017-02-06,Juno,manhattan_hub,0.0
2017-02-06,Juno,outer_boroughs_ex_airports,0.0
2017-02-06,Juno,total,24595.0
2017-02-06,Lyft,airports,2742.0
2017-02-06,Lyft,manhattan,28932.0
2017-02-06,Lyft,manhattan_hub,20805.0
2017-02-06,Lyft,outer_boroughs_ex_airports,38006.0
2017-02-06,Lyft,total,69695.0
2017-02-06,Non-app FHVs,airports,442.0
2017-02-06,Non-app FHVs,manhattan,1919.0
2017-02-06,Non-app FHVs,manhattan_hub,1270.0
2017-02-06,Non-app FHVs,outer_boroughs_ex_airports,9716.0
2017-02-06,Non-app FHVs,total,98435.0
2017-02-06,Uber,airports,10515.0
2017-02-06,Uber,manhattan,158988.0
2017-02-06,Uber,manhattan_hub,112731.0
2017-02-06,Uber,outer_boroughs_ex_airports,141313.0
2017-02-06,Uber,total,310844.0
2017-02-06,Via,airports,0.0
2017-02-06,Via,manhattan,0.0
2017-02-06,Via,manhattan_hub,0.0
2017-02-06,Via,outer_boroughs_ex_airports,0.0
2017-02-06,Via,total,0.0
2017-02-06,Yellow taxis,airports,16163.0
2017-02-06,Yellow taxis,manhattan,316849.0
2017-02-06,Yellow taxis,manhattan_hub,214286.0
2017-02-06,Yellow taxis,outer_boroughs_ex_airports,9196.0
2017-02-06,Yellow taxis,total,347404.0
2017-02-07,Gett,airports,0.0
2017-02-07,Gett,manhattan,0.0
2017-02-07,Gett,manhattan_hub,0.0
2017-02-07,Gett,outer_boroughs_ex_airports,0.0
2017-02-07,Gett,total,6533.0
2017-02-07,Green taxis,airports,15.0
2017-02-07,Green taxis,manhattan,7327.0
2017-02-07,Green taxis,manhattan_hub,1.0
2017-02-07,Green taxis,outer_boroughs_ex_airports,20636.0
2017-02-07,Green taxis,total,28040.0
2017-02-07,Juno,airports,0.0
2017-02-07,Juno,manhattan,0.0
2017-02-07,Juno,manhattan_hub,0.0
2017-02-07,Juno,outer_boroughs_ex_airports,0.0
2017-02-07,Juno,total,17115.0
2017-02-07,Lyft,airports,2365.0
2017-02-07,Lyft,manhattan,29636.0
2017-02-07,Lyft,manhattan_hub,21184.0
2017-02-07,Lyft,outer_boroughs_ex_airports,43207.0
2017-02-07,Lyft,total,75224.0
2017-02-07,Non-app FHVs,airports,179.0
2017-02-07,Non-app FHVs,manhattan,358.0
2017-02-07,Non-app FHVs,manhattan_hub,195.0
2017-02-07,Non-app FHVs,outer_boroughs_ex_airports,7957.0
2017-02-07,Non-app FHVs,total,73984.0
2017-02-07,Uber,airports,7132.0
2017-02-07,Uber,manhattan,119267.0
2017-02-07,Uber,manhattan_hub,87152.0
2017-02-07,Uber,outer_boroughs_ex_airports,140088.0
2017-02-07,Uber,total,266521.0
2017-02-07,Via,airports,100.0
2017-02-07,Via,manhattan,11603.0
2017-02-07,Via,manhattan_hub,6789.0
2017-02-07,Via,outer_boroughs_ex_airports,940.0
2017-02-07,Via,total,12669.0
2017-02-07,Yellow taxis,airports,11593.0
2017-02-07,Yellow taxis,manhattan,181893.0
2017-02-07,Yellow taxis,manhattan_hub,135619.0
2017-02-07,Yellow taxis,outer_boroughs_ex_airports,7786.0
2017-02-07,Yellow taxis,total,204086.0
2017-02-08,Gett,airports,0.0
2017-02-08,Gett,manhattan,0.0
2017-02-08,Gett,manhattan_hub,0.0
